YEAR, Country, I10GDP, I05HICP_T, I05HICP_R, I15HPI, UNEMPLOYMENT, I10LABOUR, KEY1
2010-Q2,IE,98.71299,105.47000,100.16999,107.73000,14.30000,99.09400,IE2010-Q2
2010-Q3,IE,100.26699,105.47000,99.90000,104.58999,14.60000,100.69499,IE2010-Q3
2010-Q4,IE,100.86699,105.43000,98.87000,99.98000,15.39999,101.72499,IE2010-Q4
2011-Q1,IE,99.93900,105.97000,99.06999,95.44999,15.30000,102.44999,IE2011-Q1
2011-Q2,IE,102.30300,106.83000,99.40000,90.50000,15.10000,103.72299,IE2011-Q2
2011-Q3,IE,101.51300,106.66999,99.59999,85.12000,15.60000,103.45500,IE2011-Q3
2011-Q4,IE,102.07900,107.06999,100.73000,80.37999,15.69999,103.14299,IE2011-Q4
2012-Q1,IE,99.63099,107.76999,101.09999,76.76000,15.89999,102.49299,IE2012-Q1
2012-Q2,IE,98.90200,108.83000,100.73000,75.00000,15.69999,105.39499,IE2012-Q2
2012-Q3,IE,98.35099,109.16999,100.97000,75.88999,15.60000,103.44300,IE2012-Q3
2012-Q4,IE,97.66400,108.97000,102.52999,76.50000,15.00000,102.77300,IE2012-Q4
2013-Q1,IE,97.82900,108.93000,103.47000,74.31999,14.50000,100.81800,IE2013-Q1
2013-Q2,IE,100.02999,109.43000,105.87000,74.33000,14.30000,102.43599,IE2013-Q2
2013-Q3,IE,101.68099,109.43000,107.80000,78.51999,13.50000,104.21299,IE2013-Q3
2013-Q4,IE,101.04100,109.16999,110.26999,80.76999,12.80000,101.93399,IE2013-Q4
2014-Q1,IE,104.56199,109.16999,112.97000,82.04000,12.80000,106.46900,IE2014-Q1
2014-Q2,IE,109.62300,109.87000,114.52999,86.62000,12.19999,109.18499,IE2014-Q2
2014-Q3,IE,107.84500,110.00000,116.09999,93.62999,11.60000,108.81199,IE2014-Q3
2014-Q4,IE,109.17400,109.26999,118.47000,96.58999,10.89999,107.68000,IE2014-Q4
2015-Q1,IE,135.55999,108.80000,121.40000,96.43000,10.69999,130.05499,IE2015-Q1
2015-Q2,IE,129.42700,109.93000,123.33000,98.59999,9.89999,124.94999,IE2015-Q2
2015-Q3,IE,132.03999,110.12999,126.40000,101.73000,9.60000,127.23300,IE2015-Q3
2015-Q4,IE,136.13200,109.30000,128.66999,103.25000,9.50000,127.75299,IE2015-Q4
2016-Q1,IE,133.63800,108.52999,131.47000,103.66999,9.00000,123.45600,IE2016-Q1
2016-Q2,IE,132.14500,109.80000,134.13000,104.79000,8.69999,122.91799,IE2016-Q2
2016-Q3,IE,128.72599,109.90000,137.33000,109.33000,8.19999,121.96199,IE2016-Q3
2016-Q4,IE,147.26899,108.97000,140.30000,112.05999,7.59999,134.52200,IE2016-Q4
2017-Q1,IE,138.90299,108.93000,141.50000,113.36000,7.19999,130.21099,IE2017-Q1
2017-Q2,IE,139.69700,109.83000,143.27000,115.86000,6.80000,130.66099,IE2017-Q2
2017-Q3,IE,146.91099,110.02999,146.16999,122.18000,6.59999,136.36999,IE2017-Q3
2017-Q4,IE,154.17900,109.50000,148.50000,125.15000,6.40000,140.62100,IE2017-Q4
2018-Q1,IE,152.44599,109.43000,150.63000,127.33999,6.00000,140.79600,IE2018-Q1
2018-Q2,IE,159.66999,110.40000,153.07000,130.44000,5.90000,142.06900,IE2018-Q2
2018-Q3,IE,160.74499,111.19999,155.00000,133.30999,5.69999,141.93099,IE2018-Q3
2018-Q4,IE,164.50500,110.52999,157.86999,134.22999,5.50000,143.62899,IE2018-Q4
2019-Q1,IE,160.21299,110.43000,159.36999,132.97999,5.09999,142.67900,IE2019-Q1
2019-Q2,IE,168.26600,111.73000,161.16999,133.69999,5.19999,146.07699,IE2019-Q2
2019-Q3,IE,170.16799,111.80000,163.57000,135.63000,5.00000,146.73800,IE2019-Q3
2019-Q4,IE,174.80599,111.47000,165.30000,135.32000,4.80000,147.42399,IE2019-Q4
2020-Q1,IE,181.13800,111.33000,165.57000,134.30000,4.80000,150.78799,IE2020-Q1
2020-Q2,IE,169.50999,111.06999,161.83000,134.14999,5.30000,157.09700,IE2020-Q2
2020-Q3,IE,186.18299,110.76999,161.66999,134.55000,7.00000,168.25999,IE2020-Q3
2020-Q4,IE,186.16999,110.16999,161.36999,136.27999,6.40000,158.98300,IE2020-Q4
2021-Q1,IE,199.72599,111.16999,162.83000,138.33999,7.09999,177.39900,IE2021-Q1
2021-Q2,IE,203.19200,112.76999,165.07000,141.64999,7.09999,174.14999,IE2021-Q2
2021-Q3,IE,211.54299,114.00000,167.57000,148.80999,5.50000,170.88400,IE2021-Q3
2021-Q4,IE,212.08399,116.12999,173.13000,155.10000,5.19999,165.24200,IE2021-Q4
2022-Q1,IE,218.43899,117.76999,176.19999,159.07000,4.80000,172.39300,IE2022-Q1
2022-Q2,IE,222.59399,122.23000,181.52999,161.88999,4.40000,174.62600,IE2022-Q2
2022-Q3,IE,234.02999,124.37000,186.63000,166.47000,4.19999,180.15899,IE2022-Q3
2022-Q4,IE,241.39500,126.33000,189.66999,168.41000,4.30000,178.68099,IE2022-Q4
2023-Q1,IE,223.00500,126.62999,192.39999,167.16000,4.19999,167.03199,IE2023-Q1
2023-Q2,IE,230.38400,128.89999,195.02999,166.30000,4.30000,165.81900,IE2023-Q2
2023-Q3,IE,226.22799,130.39999,199.16999,168.78999,4.40000,160.61099,IE2023-Q3
2023-Q4,IE,218.89199,130.27000,201.72999,173.88000,4.30000,154.29200,IE2023-Q4
2010-Q1,IT,99.05500,108.83000,112.50000,116.80000,8.50000,98.72899,IT2010-Q1
2010-Q2,IT,99.80899,111.00000,112.80000,117.90000,8.69999,100.01300,IT2010-Q2
2010-Q3,IT,100.31900,110.47000,113.19999,118.80000,8.50000,100.63899,IT2010-Q3
2010-Q4,IT,100.81700,111.93000,113.59999,118.90000,8.39999,100.61900,IT2010-Q4
2011-Q1,IT,101.36699,111.33000,114.19999,118.30000,8.10000,100.85800,IT2011-Q1
2011-Q2,IT,101.40299,114.26999,114.73000,120.69999,8.19999,101.01100,IT2011-Q2
2011-Q3,IT,100.89199,113.40000,114.90000,120.30000,8.69999,100.68000,IT2011-Q3
2011-Q4,IT,100.00199,116.06999,115.62999,119.50000,9.39999,99.85800,IT2011-Q4
2012-Q1,IT,99.06700,115.30000,116.59999,119.00000,10.30000,98.66699,IT2012-Q1
2012-Q2,IT,98.44300,118.37000,117.26999,118.09999,10.89999,97.68599,IT2012-Q2
2012-Q3,IT,97.95600,117.30000,117.62999,115.90000,10.89999,97.58699,IT2012-Q3
2012-Q4,IT,97.23699,119.12999,118.16999,113.59999,11.50000,97.38099,IT2012-Q4
2013-Q1,IT,96.45700,117.66999,118.56999,110.50000,12.10000,97.20200,IT2013-Q1
2013-Q2,IT,96.57900,119.90000,119.02999,110.19999,12.39999,97.69499,IT2013-Q2
2013-Q3,IT,96.81099,118.59999,119.30000,108.59999,12.39999,98.17900,IT2013-Q3
2013-Q4,IT,96.62100,119.97000,118.73000,107.09999,12.50000,97.95800,IT2013-Q4
2014-Q1,IT,96.79000,118.19999,118.52999,105.69999,13.00000,97.96199,IT2014-Q1
2014-Q2,IT,96.78399,120.37000,118.50000,104.69999,12.60000,97.95600,IT2014-Q2
2014-Q3,IT,96.91400,118.50000,118.56999,103.50000,12.80000,97.79900,IT2014-Q3
2014-Q4,IT,96.58399,120.09999,118.59999,101.90000,12.89999,97.36000,IT2014-Q4
2015-Q1,IT,96.89399,118.02999,118.66999,99.69999,12.39999,97.64099,IT2015-Q1
2015-Q2,IT,97.30999,120.50000,118.69999,99.80000,12.39999,98.07499,IT2015-Q2
2015-Q3,IT,97.52899,118.87000,118.69999,100.69999,11.60000,97.52899,IT2015-Q3
2015-Q4,IT,98.08000,120.33000,118.80000,99.80000,11.69999,97.75599,IT2015-Q4
2016-Q1,IT,98.40499,118.00000,118.97000,99.80000,11.50000,97.79699,IT2016-Q1
2016-Q2,IT,98.61499,120.06999,119.09999,100.50000,11.69999,97.40699,IT2016-Q2
2016-Q3,IT,99.15499,118.83000,119.12999,100.69999,11.80000,98.05599,IT2016-Q3
2016-Q4,IT,99.51499,120.52999,119.02999,100.00000,11.89999,98.01300,IT2016-Q4
2017-Q1,IT,99.92500,119.59999,119.12999,99.09999,11.50000,97.99099,IT2017-Q1
2017-Q2,IT,100.35600,122.00000,119.26999,99.59999,11.19999,98.36299,IT2017-Q2
2017-Q3,IT,100.76599,120.30000,119.26999,99.19999,11.39999,98.25599,IT2017-Q3
2017-Q4,IT,101.33699,121.80000,119.43000,98.80000,10.89999,98.91100,IT2017-Q4
2018-Q1,IT,101.21600,120.66999,119.52999,98.59999,10.80000,98.46600,IT2018-Q1
2018-Q2,IT,101.30000,123.23000,119.66999,99.19999,10.89999,97.83799,IT2018-Q2
2018-Q3,IT,101.37500,122.33000,119.83000,98.40000,10.10000,98.08899,IT2018-Q3
2018-Q4,IT,101.58999,123.56999,119.97000,98.30000,10.50000,98.55400,IT2018-Q4
2019-Q1,IT,101.62599,121.90000,119.97000,97.69999,10.39999,98.31199,IT2019-Q1
2019-Q2,IT,102.01999,124.30000,119.93000,99.09999,10.00000,98.16400,IT2019-Q2
2019-Q3,IT,102.09200,122.73000,120.09999,98.80000,9.69999,98.27100,IT2019-Q3
2019-Q4,IT,101.71299,123.90000,120.30000,98.50000,9.60000,98.03500,IT2019-Q4
2020-Q1,IT,95.78900,122.19999,120.40000,99.40000,9.00000,92.30200,IT2020-Q1
2020-Q2,IT,84.74900,124.09999,120.37000,102.40000,8.10000,84.00099,IT2020-Q2
2020-Q3,IT,96.55000,122.40000,120.40000,99.80000,10.69999,94.86100,IT2020-Q3
2020-Q4,IT,95.86900,123.43000,120.37000,100.00000,9.60000,93.80999,IT2020-Q4
2021-Q1,IT,97.33699,123.06999,120.26999,101.09999,10.10000,95.51499,IT2021-Q1
2021-Q2,IT,99.72299,125.52999,120.30000,102.80000,9.80000,97.29299,IT2021-Q2
2021-Q3,IT,102.49800,125.06999,120.43000,103.90000,9.30000,99.24099,IT2021-Q3
2021-Q4,IT,103.25900,128.13000,120.59999,104.00000,9.00000,99.73100,IT2021-Q4
2022-Q1,IT,103.44000,130.50000,121.00000,105.69999,8.19999,99.89600,IT2022-Q1
2022-Q2,IT,105.05799,134.80000,121.43000,108.09999,8.19999,100.16999,IT2022-Q2
2022-Q3,IT,105.42900,136.22999,121.87000,106.90000,8.19999,100.79900,IT2022-Q3
2022-Q4,IT,105.43800,144.02999,122.80000,106.80000,7.80000,100.01999,IT2022-Q4
2023-Q1,IT,106.03099,142.92999,123.40000,106.80000,7.69999,99.54199,IT2023-Q1
2023-Q2,IT,105.82399,145.22999,124.30000,108.80000,7.69999,99.39700,IT2023-Q2
2023-Q3,IT,106.13600,144.16999,125.26999,108.69999,7.69999,99.68599,IT2023-Q3
2023-Q4,IT,106.38200,145.52999,126.12999,108.69999,7.50000,99.09200,IT2023-Q4
2010-Q1,LT,98.26200,127.43000,148.25999,82.75000,17.70000,98.04599,LT2010-Q1
2010-Q2,LT,99.49700,128.38000,150.44000,84.56999,18.00000,100.11799,LT2010-Q2
2010-Q3,LT,99.93699,128.60000,159.32000,83.94000,18.00000,100.39299,LT2010-Q3
2010-Q4,LT,102.30400,129.83000,155.16999,85.55000,17.60000,101.44200,LT2010-Q4
2011-Q1,LT,104.26000,131.50999,151.63000,89.19999,16.70000,104.33999,LT2011-Q1
2011-Q2,LT,105.74099,134.41999,158.64999,89.87999,15.50000,105.00800,LT2011-Q2
2011-Q3,LT,106.65399,134.44999,160.00000,89.66999,15.19999,106.27400,LT2011-Q3
2011-Q4,LT,107.81099,135.05000,157.07000,90.30999,14.19999,106.50099,LT2011-Q4
2012-Q1,LT,108.38899,136.27000,162.36000,89.98999,14.19999,106.41100,LT2012-Q1
2012-Q2,LT,109.08100,138.22999,169.11000,89.05000,13.19999,106.44000,LT2012-Q2
2012-Q3,LT,111.32900,138.78999,180.28999,89.94000,12.89999,108.21499,LT2012-Q3
2012-Q4,LT,111.81600,139.10000,179.69999,89.25000,13.30000,109.05300,LT2012-Q4
2013-Q1,LT,112.48899,139.30000,172.08000,89.86000,12.60000,108.93499,LT2013-Q1
2013-Q2,LT,113.70099,140.16000,180.11000,91.19999,11.60000,109.06999,LT2013-Q2
2013-Q3,LT,114.53299,139.55999,193.16999,89.59999,11.50000,110.37000,LT2013-Q3
2013-Q4,LT,115.96700,139.80000,191.08000,91.91999,11.60000,111.12899,LT2013-Q4
2014-Q1,LT,117.25199,139.72999,191.00000,93.33000,11.89999,111.55899,LT2014-Q1
2014-Q2,LT,117.99099,140.47999,203.92999,97.11000,11.00000,111.85199,LT2014-Q2
2014-Q3,LT,118.42600,139.89999,215.63999,98.68000,9.60000,110.62300,LT2014-Q3
2014-Q4,LT,118.88099,140.05000,216.41000,96.76000,10.19999,111.86799,LT2014-Q4
2015-Q1,LT,119.32900,137.88999,219.53999,97.48999,9.80000,111.31400,LT2015-Q1
2015-Q2,LT,120.25399,140.05999,239.11999,100.48999,9.19999,112.20500,LT2015-Q2
2015-Q3,LT,121.03700,138.94999,262.42001,102.06999,8.60000,112.54499,LT2015-Q3
2015-Q4,LT,121.42700,139.47999,257.88000,99.94999,8.80000,112.27200,LT2015-Q4
2016-Q1,LT,121.72100,138.80999,264.14001,100.77999,8.19999,110.58699,LT2016-Q1
2016-Q2,LT,122.76100,140.66999,269.64999,103.91000,8.00000,112.02899,LT2016-Q2
2016-Q3,LT,124.19200,139.47000,274.76000,107.48000,7.80000,112.78500,LT2016-Q3
2016-Q4,LT,125.79499,141.21000,271.67999,109.43000,7.80000,114.59600,LT2016-Q4
2017-Q1,LT,127.12100,142.91000,267.54998,111.06999,7.69999,116.00499,LT2017-Q1
2017-Q2,LT,128.12899,145.46000,266.98001,114.51999,7.00000,117.29000,LT2017-Q2
2017-Q3,LT,129.43800,145.66999,272.60000,116.66000,6.90000,119.47499,LT2017-Q3
2017-Q4,LT,130.80999,146.94000,276.54998,116.94000,6.80000,119.69999,LT2017-Q4
2018-Q1,LT,132.04899,147.32000,280.02999,119.77999,6.80000,120.35500,LT2018-Q1
2018-Q2,LT,133.67799,149.14999,284.30999,123.00000,6.00000,121.60299,LT2018-Q2
2018-Q3,LT,134.16999,148.85000,288.83999,124.34999,5.80000,120.10199,LT2018-Q3
2018-Q4,LT,136.16999,150.36999,293.05999,125.58999,6.09999,122.33599,LT2018-Q4
2019-Q1,LT,138.10699,150.36999,299.83999,129.19999,6.30000,124.09400,LT2019-Q1
2019-Q2,LT,140.07400,152.94999,308.25000,131.11000,6.09999,125.31500,LT2019-Q2
2019-Q3,LT,140.37699,152.33999,313.01000,132.36000,6.09999,126.25800,LT2019-Q3
2019-Q4,LT,142.25900,153.38000,313.08999,133.77000,6.50000,128.20199,LT2019-Q4
2020-Q1,LT,141.65100,154.08999,314.07000,137.25999,7.19999,127.73300,LT2020-Q1
2020-Q2,LT,134.19799,153.94000,314.85000,140.25000,8.50000,122.44000,LT2020-Q2
2020-Q3,LT,142.44599,153.69999,317.22000,140.85000,9.19999,131.16600,LT2020-Q3
2020-Q4,LT,143.03399,153.77999,320.76000,146.35000,8.89999,131.66900,LT2020-Q4
2021-Q1,LT,145.56199,155.24000,319.76998,153.69000,7.69999,133.25399,LT2021-Q1
2021-Q2,LT,147.84800,158.80000,320.57998,158.86999,7.59999,134.39999,LT2021-Q2
2021-Q3,LT,150.31300,161.72999,323.48001,167.44000,6.69999,135.36599,LT2021-Q3
2021-Q4,LT,152.26800,168.22000,325.92999,175.36000,6.59999,134.90400,LT2021-Q4
2022-Q1,LT,152.90499,176.86999,347.57998,183.11999,6.40000,133.08900,LT2022-Q1
2022-Q2,LT,152.00100,188.24000,366.48999,193.91000,5.59999,131.09100,LT2022-Q2
2022-Q3,LT,153.04200,196.47999,385.01998,199.69999,6.00000,130.61999,LT2022-Q3
2022-Q4,LT,152.61099,203.82000,398.88000,203.46000,6.19999,129.81900,LT2022-Q4
2023-Q1,LT,149.63499,206.86999,405.57998,207.17999,7.59999,128.32400,LT2023-Q1
2023-Q2,LT,153.24899,208.41000,410.94000,212.05000,6.19999,130.45599,LT2023-Q2
2023-Q3,LT,153.15499,208.02000,413.98001,217.14999,6.40000,128.55400,LT2023-Q3
2023-Q4,LT,152.80099,208.61000,416.23001,220.39999,7.40000,128.21600,LT2023-Q4
2010-Q1,LU,99.58699,111.54000,111.40000,80.08999,5.00000,100.60900,LU2010-Q1
2010-Q2,LU,100.85600,113.12999,111.72000,78.98999,4.19999,101.13300,LU2010-Q2
2010-Q3,LU,99.77700,113.48000,112.05000,80.19999,3.70000,99.12400,LU2010-Q3
2010-Q4,LU,99.77999,114.26000,112.41000,81.27999,4.50000,99.13300,LU2010-Q4
2011-Q1,LU,100.88800,115.76000,113.27999,80.93000,5.30000,99.57099,LU2011-Q1
2011-Q2,LU,99.81999,117.48999,113.87999,82.87999,5.40000,97.58899,LU2011-Q2
2011-Q3,LU,100.85500,117.54000,114.31999,82.87000,4.19999,98.03800,LU2011-Q3
2011-Q4,LU,99.88500,118.50000,114.66000,85.66999,4.69999,97.32599,LU2011-Q4
2012-Q1,LU,100.36399,119.37999,114.88999,84.59999,6.00000,97.06999,LU2012-Q1
2012-Q2,LU,100.74099,120.70999,115.38999,86.26000,4.09999,96.66000,LU2012-Q2
2012-Q3,LU,101.94599,120.95999,115.90000,86.48999,5.50000,97.26999,LU2012-Q3
2012-Q4,LU,103.86599,121.80999,116.04000,88.95999,5.00000,98.39900,LU2012-Q4
2013-Q1,LU,103.34100,122.01999,116.41000,89.16000,5.59999,98.20999,LU2013-Q1
2013-Q2,LU,105.77400,122.76999,116.97000,90.26999,6.30000,99.46299,LU2013-Q2
2013-Q3,LU,105.85700,122.98000,117.52999,91.40000,5.40000,99.18499,LU2013-Q3
2013-Q4,LU,104.50800,123.30999,117.75000,92.73999,6.09999,97.72000,LU2013-Q4
2014-Q1,LU,105.81199,123.23999,118.00000,91.36000,6.69999,99.07399,LU2014-Q1
2014-Q2,LU,104.76699,124.19000,118.15000,94.72000,5.09999,97.20200,LU2014-Q2
2014-Q3,LU,107.08799,123.88999,118.33000,95.98000,6.19999,98.44799,LU2014-Q3
2014-Q4,LU,110.33999,123.16999,118.69000,97.44999,5.50000,100.34600,LU2014-Q4
2015-Q1,LU,111.27400,122.66000,119.30999,97.80000,7.40000,99.18299,LU2015-Q1
2015-Q2,LU,112.49500,124.54000,120.16999,99.87000,5.50000,99.16100,LU2015-Q2
2015-Q3,LU,111.79599,123.91999,120.70999,101.26999,7.50000,97.88300,LU2015-Q3
2015-Q4,LU,112.24600,123.65000,120.80000,101.05999,6.19999,97.78399,LU2015-Q4
2016-Q1,LU,115.58799,122.44999,120.98999,102.63999,6.00000,100.19100,LU2016-Q1
2016-Q2,LU,117.38899,123.86000,121.23000,105.44000,6.19999,100.64399,LU2016-Q2
2016-Q3,LU,118.50599,123.79000,121.29000,107.01999,6.90000,100.52899,LU2016-Q3
2016-Q4,LU,119.08599,124.86000,121.56999,108.91999,5.90000,100.18199,LU2016-Q4
2017-Q1,LU,116.46600,125.58999,122.06999,109.83999,6.19999,98.05500,LU2017-Q1
2017-Q2,LU,118.40499,126.34999,122.59999,112.20999,5.40000,98.49299,LU2017-Q2
2017-Q3,LU,119.69200,126.30000,122.80999,112.27999,5.40000,98.72100,LU2017-Q3
2017-Q4,LU,120.33599,127.16000,123.26999,113.50000,5.19999,97.79199,LU2017-Q4
2018-Q1,LU,119.42199,127.06999,123.69000,116.83999,5.69999,97.08999,LU2018-Q1
2018-Q2,LU,119.07599,128.77999,123.84999,117.90000,5.59999,95.72599,LU2018-Q2
2018-Q3,LU,120.39700,129.49000,124.54000,120.77999,5.90000,95.82499,LU2018-Q3
2018-Q4,LU,120.88400,130.24000,124.87000,123.91999,5.19999,95.50900,LU2018-Q4
2019-Q1,LU,121.62400,129.67999,125.30000,125.00000,5.50000,95.06500,LU2019-Q1
2019-Q2,LU,124.01899,131.32000,125.87000,131.35000,5.40000,95.97899,LU2019-Q2
2019-Q3,LU,124.15799,131.25000,125.88999,134.41000,5.69999,95.54799,LU2019-Q3
2019-Q4,LU,125.13500,131.83999,126.58999,137.19000,5.80000,95.46199,LU2019-Q4
2020-Q1,LU,123.28800,131.71000,126.94000,142.66999,6.40000,94.03900,LU2020-Q1
2020-Q2,LU,116.44000,130.11999,127.16999,148.74000,6.50000,88.77899,LU2020-Q2
2020-Q3,LU,124.83100,131.05999,127.36000,152.97000,7.69999,95.13099,LU2020-Q3
2020-Q4,LU,125.07399,131.22000,127.66000,160.08000,6.59999,94.05200,LU2020-Q4
2021-Q1,LU,129.63900,133.00000,128.16000,167.16999,5.59999,96.67500,LU2021-Q1
2021-Q2,LU,130.77600,134.78999,128.91000,168.74000,5.69999,96.62799,LU2021-Q2
2021-Q3,LU,130.82899,135.80999,129.38999,173.22000,5.40000,96.16500,LU2021-Q3
2021-Q4,LU,135.29600,138.69999,129.69000,179.47999,4.30000,98.07299,LU2021-Q4
2022-Q1,LU,133.88999,142.03999,130.42999,184.33999,4.19999,96.79599,LU2022-Q1
2022-Q2,LU,133.41400,147.55999,130.89999,188.39999,4.59999,95.47599,LU2022-Q2
2022-Q3,LU,133.20700,147.89999,131.58000,192.30000,5.00000,94.98600,LU2022-Q3
2022-Q4,LU,131.87800,149.05000,132.22000,189.35000,4.59999,93.03299,LU2022-Q4
2023-Q1,LU,132.46200,148.38999,132.69999,181.19999,5.00000,93.01499,LU2023-Q1
2023-Q2,LU,131.58599,150.32000,133.44000,177.25000,5.00000,92.71199,LU2023-Q2
2023-Q3,LU,130.57000,152.30999,133.80999,165.52000,5.30000,91.25099,LU2023-Q3
2023-Q4,LU,130.19500,152.69000,134.24000,162.07000,5.40000,90.94499,LU2023-Q4
2010-Q1,LV,99.96900,136.33999,119.69000,78.51999,20.70000,101.62999,LV2010-Q1
2010-Q2,LV,99.67500,138.07000,120.66999,78.80000,20.29999,100.93699,LV2010-Q2
2010-Q3,LV,99.50499,138.24000,121.08000,80.83000,19.20000,98.51899,LV2010-Q3
2010-Q4,LV,100.85199,138.97999,126.43000,83.25000,18.39999,98.91300,LV2010-Q4
2011-Q1,LV,99.31600,141.53999,126.83999,86.98000,17.29999,99.02799,LV2011-Q1
2011-Q2,LV,101.88999,144.39999,126.41999,88.51000,16.89999,100.72299,LV2011-Q2
2011-Q3,LV,103.05999,144.36000,128.97000,91.36000,15.60000,102.09200,LV2011-Q3
2011-Q4,LV,103.65200,144.61999,132.97000,88.05000,15.39999,101.48100,LV2011-Q4
2012-Q1,LV,108.74800,146.19999,135.19000,89.22000,15.80000,108.63600,LV2012-Q1
2012-Q2,LV,108.19200,147.86999,138.97999,90.27999,16.39999,106.81500,LV2012-Q2
2012-Q3,LV,109.44000,147.10000,144.19000,92.54000,14.19999,105.62500,LV2012-Q3
2012-Q4,LV,109.55999,146.89999,146.08000,93.41000,13.89999,105.63700,LV2012-Q4
2013-Q1,LV,109.43000,146.77999,145.94000,93.51999,12.50000,106.08799,LV2013-Q1
2013-Q2,LV,109.57099,147.71000,147.14999,97.37000,11.69999,104.92400,LV2013-Q2
2013-Q3,LV,111.33200,147.11000,150.41999,98.51999,12.30000,106.00599,LV2013-Q3
2013-Q4,LV,111.78900,146.52999,152.80999,101.08000,11.50000,108.66000,LV2013-Q4
2014-Q1,LV,112.11499,147.44000,154.88000,103.38999,11.30000,108.30300,LV2014-Q1
2014-Q2,LV,112.09100,148.86999,154.89999,104.90000,10.50000,109.11799,LV2014-Q2
2014-Q3,LV,112.85500,148.41000,158.61999,109.04000,10.89999,111.22000,LV2014-Q3
2014-Q4,LV,112.86499,147.47999,157.42999,96.56999,10.50000,111.56300,LV2014-Q4
2015-Q1,LV,114.94699,147.52999,155.33999,96.62999,10.10000,111.68699,LV2015-Q1
2015-Q2,LV,116.62999,150.07000,157.16999,100.05999,9.60000,112.84400,LV2015-Q2
2015-Q3,LV,117.28600,148.22999,161.33999,100.40000,9.80000,113.23400,LV2015-Q3
2015-Q4,LV,116.84300,147.61000,156.63000,102.91000,10.00000,112.56600,LV2015-Q4
2016-Q1,LV,118.90899,146.78999,155.50000,103.48999,10.19999,115.15399,LV2016-Q1
2016-Q2,LV,117.60800,148.99000,155.52999,109.51999,9.69999,114.47699,LV2016-Q2
2016-Q3,LV,117.94000,148.47999,156.52000,110.04000,9.60000,115.66400,LV2016-Q3
2016-Q4,LV,118.70700,149.78999,154.22000,110.90000,9.39999,116.24199,LV2016-Q4
2017-Q1,LV,121.35900,151.36000,153.52999,113.11000,9.19999,118.20600,LV2017-Q1
2017-Q2,LV,121.71700,153.50000,153.80999,119.52999,8.69999,119.72200,LV2017-Q2
2017-Q3,LV,122.67800,152.80000,157.47000,119.72000,8.69999,119.87699,LV2017-Q3
2017-Q4,LV,122.98400,153.58000,154.77999,119.69000,8.50000,119.12899,LV2017-Q4
2018-Q1,LV,124.00599,154.42999,156.39999,126.01999,8.10000,120.06099,LV2018-Q1
2018-Q2,LV,125.87799,157.14999,157.63999,129.91000,7.40000,122.18199,LV2018-Q2
2018-Q3,LV,127.80699,157.25000,166.11000,128.33999,7.00000,123.13400,LV2018-Q3
2018-Q4,LV,128.37600,158.02999,165.27000,132.92999,7.19999,124.34700,LV2018-Q4
2019-Q1,LV,126.25199,158.75000,165.41999,134.03999,6.90000,122.39099,LV2019-Q1
2019-Q2,LV,127.39800,162.33000,166.96000,140.19000,6.19999,124.54699,LV2019-Q2
2019-Q3,LV,128.08599,161.64999,172.77999,144.58000,6.00000,123.77500,LV2019-Q3
2019-Q4,LV,126.95099,161.33000,170.19999,144.69000,6.19999,122.31800,LV2019-Q4
2020-Q1,LV,125.75499,161.83000,172.33000,145.77000,7.80000,120.77100,LV2020-Q1
2020-Q2,LV,116.03800,161.19999,158.67999,142.30000,8.39999,117.36100,LV2020-Q2
2020-Q3,LV,123.47899,161.19999,165.36999,147.08000,8.19999,123.66699,LV2020-Q3
2020-Q4,LV,125.75399,160.35000,164.41999,147.91999,8.10000,125.27899,LV2020-Q4
2021-Q1,LV,126.83499,161.63999,163.69000,149.97000,8.10000,131.05900,LV2021-Q1
2021-Q2,LV,129.66700,164.94000,165.86999,159.50999,7.69999,129.89799,LV2021-Q2
2021-Q3,LV,133.43699,167.16999,170.55999,165.30999,7.19999,135.49600,LV2021-Q3
2021-Q4,LV,133.71499,171.71000,171.08999,171.78999,7.40000,135.57499,LV2021-Q4
2022-Q1,LV,133.92999,176.58000,168.38999,176.05999,7.09999,134.17999,LV2022-Q1
2022-Q2,LV,134.75300,191.92999,175.50000,185.55999,6.50000,133.49000,LV2022-Q2
2022-Q3,LV,134.76199,203.25999,179.33000,187.78999,7.00000,132.23300,LV2022-Q3
2022-Q4,LV,134.51400,208.44000,167.67999,186.61000,6.90000,133.74499,LV2022-Q4
2023-Q1,LV,135.41499,211.03999,168.07000,186.39999,6.30000,133.12199,LV2023-Q1
2023-Q2,LV,135.21200,214.44999,176.94000,195.53999,6.19999,132.72399,LV2023-Q2
2023-Q3,LV,134.49600,213.97000,183.41999,193.46000,6.40000,132.77200,LV2023-Q3
2023-Q4,LV,135.48100,211.41999,182.33999,188.53999,7.00000,134.67199,LV2023-Q4
2010-Q1,MT,99.10700,108.51000,113.54000,91.50000,7.09999,100.43099,MT2010-Q1
2010-Q2,MT,99.73500,113.25000,113.63999,91.16000,6.69999,99.01899,MT2010-Q2
2010-Q3,MT,101.00199,114.76000,113.90000,94.04000,6.59999,99.99600,MT2010-Q3
2010-Q4,MT,100.15599,112.94999,114.01000,87.44999,7.09999,100.55300,MT2010-Q4
2011-Q1,MT,99.98500,111.66999,114.44999,88.65000,6.59999,98.55000,MT2011-Q1
